address_id,customer_id,address_type,country,emirate,city,area,street_address,building_name,flat_or_villa_no,po_box,postal_code,address_status
ADDR001234,CUST00649,Home Country,Bangladesh,,Capital City,Residential Zone,"House 211, Street 44",,,,544901,Active
ADDR001235,CUST00650,UAE Residence,United Arab Emirates,Ras Al Khaimah,Ras Al Khaimah,Khuzam,77 Khuzam Street,Building 57,780,20010,,Active
ADDR001236,CUST00650,Home Country,Jordan,,Metro City,Residential Zone,"House 424, Street 37",,,,532065,Active
ADDR001237,CUST00651,UAE Residence,United Arab Emirates,Dubai,Dubai,Dubai Marina,86 Dubai Marina Street,Building 54,315,96386,,Active
ADDR001238,CUST00651,Home Country,Pakistan,,Old Town,Market Area,"House 334, Street 18",,,,826851,Active
ADDR001239,CUST00652,UAE Residence,United Arab Emirates,Umm Al Quwain,Umm Al Quwain,Al Salamah,98 Al Salamah Street,Building 11,740,29372,,Active
ADDR001240,CUST00652,Home Country,Sri Lanka,,Old Town,Residential Zone,"House 80, Street 23",,,,746132,Active
ADDR001241,CUST00653,UAE Residence,United Arab Emirates,Ajman,Ajman,Al Rashidiya,2 Al Rashidiya Street,Building 86,1460,48863,,Active
ADDR001242,CUST00653,Home Country,Jordan,,Metro City,Town Center,"House 472, Street 36",,,,206928,Active
ADDR001243,CUST00654,UAE Residence,United Arab Emirates,Fujairah,Fujairah,Dibba,9 Dibba Street,Building 195,1255,71666,,Active
ADDR001244,CUST00654,Home Country,Pakistan,,Central District,Residential Zone,"House 229, Street 20",,,,505375,Active
ADDR001245,CUST00655,UAE Residence,United Arab Emirates,Dubai,Dubai,Business Bay,23 Business Bay Street,Building 150,1116,69725,,Active
ADDR001246,CUST00655,Home Country,Pakistan,,Capital City,Town Center,"House 370, Street 36",,,,364314,Active
ADDR001247,CUST00656,UAE Residence,United Arab Emirates,Fujairah,Fujairah,Madhab,24 Madhab Street,Building 21,1175,66332,,Active
ADDR001248,CUST00657,UAE Residence,United Arab Emirates,Dubai,Dubai,Jumeirah,24 Jumeirah Street,Building 128,1477,80167,,Active
ADDR001249,CUST00657,Home Country,Jordan,,Capital City,Residential Zone,"House 177, Street 10",,,,751684,Active
ADDR001250,CUST00658,UAE Residence,United Arab Emirates,Umm Al Quwain,Umm Al Quwain,Falaj Al Mualla,55 Falaj Al Mualla Street,Building 115,1853,91221,,Active
ADDR001251,CUST00658,Home Country,Sri Lanka,,Old Town,Town Center,"House 482, Street 31",,,,446704,Active
ADDR001252,CUST00659,UAE Residence,United Arab Emirates,Abu Dhabi,Abu Dhabi,Al Reem Island,43 Al Reem Island Street,Building 132,1157,69233,,Active
ADDR001253,CUST00659,Home Country,India,,Central District,Main Area,"House 121, Street 18",,,,104478,Active
ADDR001254,CUST00660,UAE Residence,United Arab Emirates,Dubai,Dubai,Dubai Marina,18 Dubai Marina Street,Building 185,2481,37922,,Active
ADDR001255,CUST00660,Home Country,United Kingdom,,Old Town,Main Area,"House 354, Street 22",,,,731312,Active
ADDR001256,CUST00661,UAE Residence,United Arab Emirates,Ajman,Ajman,Al Rashidiya,90 Al Rashidiya Street,Building 117,1464,96964,,Active
ADDR001257,CUST00661,Home Country,Nepal,,Capital City,Market Area,"House 129, Street 25",,,,361300,Active
ADDR001258,CUST00662,UAE Residence,United Arab Emirates,Ras Al Khaimah,Ras Al Khaimah,Al Nakheel,15 Al Nakheel Street,Building 40,1242,79204,,Active
ADDR001259,CUST00662,Home Country,Pakistan,,Central District,Residential Zone,"House 246, Street 39",,,,354176,Active
ADDR001260,CUST00663,UAE Residence,United Arab Emirates,Ajman,Ajman,Al Jurf,53 Al Jurf Street,Building 31,387,57204,,Active
ADDR001261,CUST00663,Home Country,United Kingdom,,Old Town,Town Center,"House 70, Street 46",,,,238740,Active
ADDR001262,CUST00664,UAE Residence,United Arab Emirates,Fujairah,Fujairah,Dibba,8 Dibba Street,Building 120,216,96144,,Active
ADDR001263,CUST00664,Home Country,Nepal,,Old Town,Residential Zone,"House 315, Street 17",,,,643644,Active
ADDR001264,CUST00665,UAE Residence,United Arab Emirates,Dubai,Dubai,Business Bay,30 Business Bay Street,Building 27,1652,14603,,Active
ADDR001265,CUST00665,Home Country,Philippines,,Metro City,Market Area,"House 231, Street 41",,,,414058,Active
ADDR001266,CUST00666,UAE Residence,United Arab Emirates,Sharjah,Sharjah,Al Majaz,7 Al Majaz Street,Building 55,1903,98498,,Active
ADDR001267,CUST00666,Home Country,Sri Lanka,,Metro City,Town Center,"House 35, Street 35",,,,533959,Active
ADDR001268,CUST00667,UAE Residence,United Arab Emirates,Fujairah,Fujairah,Dibba,37 Dibba Street,Building 77,1971,56156,,Active
ADDR001269,CUST00667,Home Country,Jordan,,Old Town,Market Area,"House 442, Street 5",,,,938651,Active
ADDR001270,CUST00668,UAE Residence,United Arab Emirates,Umm Al Quwain,Umm Al Quwain,Al Salamah,17 Al Salamah Street,Building 161,414,37486,,Active
ADDR001271,CUST00668,Home Country,Bangladesh,,Capital City,Town Center,"House 279, Street 12",,,,684686,Active
ADDR001272,CUST00669,UAE Residence,United Arab Emirates,Ajman,Ajman,Al Nuaimiya,51 Al Nuaimiya Street,Building 107,418,51805,,Active
ADDR001273,CUST00669,Home Country,Bangladesh,,Central District,Residential Zone,"House 319, Street 33",,,,447423,Active
ADDR001274,CUST00670,UAE Residence,United Arab Emirates,Ras Al Khaimah,Ras Al Khaimah,Al Dhait,49 Al Dhait Street,Building 60,1549,66755,,Active
ADDR001275,CUST00670,Home Country,Jordan,,Central District,Residential Zone,"House 41, Street 34",,,,130117,Active
ADDR001276,CUST00671,UAE Residence,United Arab Emirates,Sharjah,Sharjah,Al Taawun,88 Al Taawun Street,Building 134,821,54379,,Active
ADDR001277,CUST00671,Home Country,Egypt,,Metro City,Main Area,"House 481, Street 11",,,,794967,Active
ADDR001278,CUST00672,UAE Residence,United Arab Emirates,Ras Al Khaimah,Ras Al Khaimah,Al Dhait,56 Al Dhait Street,Building 150,270,51431,,Active
ADDR001279,CUST00672,Home Country,Bangladesh,,Central District,Town Center,"House 302, Street 46",,,,735144,Active
ADDR001280,CUST00673,UAE Residence,United Arab Emirates,Ras Al Khaimah,Ras Al Khaimah,Khuzam,23 Khuzam Street,Building 138,2155,30489,,Active
ADDR001281,CUST00673,Home Country,Sri Lanka,,Central District,Town Center,"House 453, Street 3",,,,444287,Active
ADDR001282,CUST00674,UAE Residence,United Arab Emirates,Sharjah,Sharjah,Al Nahda,32 Al Nahda Street,Building 21,1003,98409,,Active
ADDR001283,CUST00674,Home Country,India,,Metro City,Town Center,"House 47, Street 47",,,,891292,Active
ADDR001284,CUST00675,UAE Residence,United Arab Emirates,Umm Al Quwain,Umm Al Quwain,Falaj Al Mualla,27 Falaj Al Mualla Street,Building 191,753,12198,,Active
ADDR001285,CUST00675,Home Country,Bangladesh,,Metro City,Town Center,"House 484, Street 25",,,,648357,Active
ADDR001286,CUST00676,UAE Residence,United Arab Emirates,Ajman,Ajman,Al Jurf,17 Al Jurf Street,Building 114,2069,81452,,Active
ADDR001287,CUST00676,Home Country,Nepal,,Old Town,Market Area,"House 219, Street 35",,,,836544,Active
ADDR001288,CUST00677,UAE Residence,United Arab Emirates,Fujairah,Fujairah,Al Faseel,24 Al Faseel Street,Building 121,690,79361,,Active
ADDR001289,CUST00677,Home Country,Sri Lanka,,Old Town,Town Center,"House 15, Street 47",,,,355014,Active
ADDR001290,CUST00678,UAE Residence,United Arab Emirates,Sharjah,Sharjah,Al Nahda,65 Al Nahda Street,Building 124,1939,83536,,Active
ADDR001291,CUST00678,Home Country,Jordan,,Metro City,Residential Zone,"House 225, Street 6",,,,879490,Active
ADDR001292,CUST00679,UAE Residence,United Arab Emirates,Dubai,Dubai,Jumeirah,24 Jumeirah Street,Building 171,2300,39826,,Active
ADDR001293,CUST00679,Home Country,India,,Metro City,Residential Zone,"House 327, Street 41",,,,463812,Active
ADDR001294,CUST00680,UAE Residence,United Arab Emirates,Umm Al Quwain,Umm Al Quwain,Al Raas,62 Al Raas Street,Building 63,1502,65742,,Active
ADDR001295,CUST00680,Home Country,Egypt,,Metro City,Market Area,"House 489, Street 42",,,,235334,Active
ADDR001296,CUST00681,UAE Residence,United Arab Emirates,Umm Al Quwain,Umm Al Quwain,Old Town,64 Old Town Street,Building 165,250,17331,,Active
ADDR001297,CUST00681,Home Country,Nepal,,Central District,Residential Zone,"House 110, Street 22",,,,656521,Active
ADDR001298,CUST00682,UAE Residence,United Arab Emirates,Abu Dhabi,Abu Dhabi,Madinat Zayed,61 Madinat Zayed Street,Building 56,350,26492,,Active
ADDR001299,CUST00682,Home Country,Pakistan,,Old Town,Market Area,"House 382, Street 41",,,,801700,Active
ADDR001300,CUST00683,UAE Residence,United Arab Emirates,Umm Al Quwain,Umm Al Quwain,Falaj Al Mualla,22 Falaj Al Mualla Street,Building 141,1511,68741,,Active
ADDR001301,CUST00683,Home Country,Philippines,,Capital City,Residential Zone,"House 364, Street 11",,,,926969,Active
ADDR001302,CUST00684,UAE Residence,United Arab Emirates,Abu Dhabi,Abu Dhabi,Mussafah,98 Mussafah Street,Building 187,725,53393,,Active
ADDR001303,CUST00684,Home Country,Bangladesh,,Central District,Residential Zone,"House 149, Street 27",,,,646525,Active
ADDR001304,CUST00685,UAE Residence,United Arab Emirates,Ras Al Khaimah,Ras Al Khaimah,Al Hamra,75 Al Hamra Street,Building 116,1977,95097,,Active
ADDR001305,CUST00685,Home Country,Sri Lanka,,Capital City,Residential Zone,"House 54, Street 7",,,,535755,Active
ADDR001306,CUST00686,UAE Residence,United Arab Emirates,Ajman,Ajman,Al Nuaimiya,47 Al Nuaimiya Street,Building 150,1826,93575,,Active
ADDR001307,CUST00686,Home Country,Egypt,,Central District,Town Center,"House 446, Street 42",,,,582591,Active
ADDR001308,CUST00687,UAE Residence,United Arab Emirates,Sharjah,Sharjah,Al Taawun,51 Al Taawun Street,Building 88,1657,89786,,Active
ADDR001309,CUST00687,Home Country,Philippines,,Capital City,Residential Zone,"House 494, Street 18",,,,639911,Active
ADDR001310,CUST00688,UAE Residence,United Arab Emirates,Fujairah,Fujairah,Al Faseel,96 Al Faseel Street,Building 172,1867,75465,,Active
ADDR001311,CUST00688,Home Country,India,,Metro City,Market Area,"House 96, Street 46",,,,286977,Active
ADDR001312,CUST00689,UAE Residence,United Arab Emirates,Ras Al Khaimah,Ras Al Khaimah,Al Nakheel,89 Al Nakheel Street,Building 42,1261,81350,,Active
ADDR001313,CUST00689,Home Country,Egypt,,Central District,Residential Zone,"House 274, Street 30",,,,822963,Active
ADDR001314,CUST00690,UAE Residence,United Arab Emirates,Ajman,Ajman,Al Nuaimiya,2 Al Nuaimiya Street,Building 169,1834,31191,,Active
ADDR001315,CUST00690,Home Country,Philippines,,Metro City,Residential Zone,"House 482, Street 21",,,,710988,Active
ADDR001316,CUST00691,UAE Residence,United Arab Emirates,Umm Al Quwain,Umm Al Quwain,Al Raas,21 Al Raas Street,Building 108,1225,14164,,Active
ADDR001317,CUST00691,Home Country,Jordan,,Old Town,Town Center,"House 13, Street 41",,,,682125,Active
ADDR001318,CUST00692,UAE Residence,United Arab Emirates,Ras Al Khaimah,Ras Al Khaimah,Khuzam,27 Khuzam Street,Building 16,449,26878,,Active
ADDR001319,CUST00692,Home Country,India,,Capital City,Market Area,"House 441, Street 16",,,,703896,Active
ADDR001320,CUST00693,UAE Residence,United Arab Emirates,Ras Al Khaimah,Ras Al Khaimah,Al Nakheel,89 Al Nakheel Street,Building 31,1089,76132,,Active
ADDR001321,CUST00693,Home Country,Sri Lanka,,Old Town,Main Area,"House 444, Street 49",,,,494181,Active
ADDR001322,CUST00694,UAE Residence,United Arab Emirates,Sharjah,Sharjah,Al Taawun,29 Al Taawun Street,Building 64,1558,65613,,Active
ADDR001323,CUST00694,Home Country,Jordan,,Capital City,Residential Zone,"House 457, Street 36",,,,912710,Active
ADDR001324,CUST00695,UAE Residence,United Arab Emirates,Dubai,Dubai,Deira,70 Deira Street,Building 173,170,25331,,Active
ADDR001325,CUST00695,Home Country,India,,Central District,Market Area,"House 106, Street 30",,,,393814,Active
ADDR001326,CUST00696,UAE Residence,United Arab Emirates,Umm Al Quwain,Umm Al Quwain,Falaj Al Mualla,42 Falaj Al Mualla Street,Building 104,1978,12775,,Active
ADDR001327,CUST00696,Home Country,Egypt,,Metro City,Town Center,"House 252, Street 11",,,,636340,Active
ADDR001328,CUST00697,UAE Residence,United Arab Emirates,Umm Al Quwain,Umm Al Quwain,Old Town,10 Old Town Street,Building 82,1661,57948,,Active
ADDR001329,CUST00697,Home Country,Bangladesh,,Old Town,Residential Zone,"House 237, Street 45",,,,709606,Active
ADDR001330,CUST00698,UAE Residence,United Arab Emirates,Fujairah,Fujairah,Al Faseel,46 Al Faseel Street,Building 127,1496,84494,,Active
ADDR001331,CUST00698,Home Country,Jordan,,Central District,Residential Zone,"House 500, Street 24",,,,126652,Active
ADDR001332,CUST00699,UAE Residence,United Arab Emirates,Abu Dhabi,Abu Dhabi,Al Reem Island,84 Al Reem Island Street,Building 62,1685,27564,,Active
ADDR001333,CUST00699,Home Country,Bangladesh,,Capital City,Town Center,"House 59, Street 20",,,,638911,Active
ADDR001334,CUST00700,UAE Residence,United Arab Emirates,Abu Dhabi,Abu Dhabi,Al Reem Island,10 Al Reem Island Street,Building 144,1019,91823,,Active
ADDR001335,CUST00700,Home Country,Egypt,,Central District,Market Area,"House 354, Street 21",,,,237344,Active
ADDR001336,CUST00701,UAE Residence,United Arab Emirates,Fujairah,Fujairah,Al Faseel,19 Al Faseel Street,Building 16,1957,97652,,Active
ADDR001337,CUST00701,Home Country,United Kingdom,,Metro City,Main Area,"House 202, Street 42",,,,428555,Active
ADDR001338,CUST00702,UAE Residence,United Arab Emirates,Dubai,Dubai,Deira,79 Deira Street,Building 162,858,22128,,Active
ADDR001339,CUST00702,Home Country,Nepal,,Central District,Residential Zone,"House 252, Street 19",,,,845047,Active
ADDR001340,CUST00703,UAE Residence,United Arab Emirates,Abu Dhabi,Abu Dhabi,Al Reem Island,20 Al Reem Island Street,Building 16,938,15290,,Active
ADDR001341,CUST00703,Home Country,Nepal,,Metro City,Town Center,"House 323, Street 25",,,,902196,Active
ADDR001342,CUST00704,UAE Residence,United Arab Emirates,Ras Al Khaimah,Ras Al Khaimah,Khuzam,60 Khuzam Street,Building 52,206,77225,,Active
ADDR001343,CUST00704,Home Country,Pakistan,,Metro City,Residential Zone,"House 487, Street 4",,,,297711,Active
ADDR001344,CUST00705,UAE Residence,United Arab Emirates,Umm Al Quwain,Umm Al Quwain,Al Raas,88 Al Raas Street,Building 62,806,22001,,Active
ADDR001345,CUST00705,Home Country,Egypt,,Metro City,Residential Zone,"House 450, Street 19",,,,110073,Active
ADDR001346,CUST00706,UAE Residence,United Arab Emirates,Fujairah,Fujairah,Dibba,75 Dibba Street,Building 52,1888,40612,,Active
ADDR001347,CUST00706,Home Country,Jordan,,Central District,Main Area,"House 295, Street 17",,,,194638,Active
ADDR001348,CUST00707,UAE Residence,United Arab Emirates,Sharjah,Sharjah,Al Nahda,71 Al Nahda Street,Building 10,1582,96512,,Active
ADDR001349,CUST00707,Home Country,Pakistan,,Metro City,Residential Zone,"House 245, Street 37",,,,432382,Active
ADDR001350,CUST00708,UAE Residence,United Arab Emirates,Ras Al Khaimah,Ras Al Khaimah,Al Nakheel,91 Al Nakheel Street,Building 7,1257,72711,,Active
ADDR001351,CUST00708,Home Country,Pakistan,,Central District,Main Area,"House 70, Street 42",,,,348163,Active
ADDR001352,CUST00709,UAE Residence,United Arab Emirates,Sharjah,Sharjah,Muweilah,39 Muweilah Street,Building 105,134,21317,,Active
ADDR001353,CUST00709,Home Country,Bangladesh,,Capital City,Main Area,"House 105, Street 20",,,,877009,Active
ADDR001354,CUST00710,UAE Residence,United Arab Emirates,Fujairah,Fujairah,Dibba,34 Dibba Street,Building 129,1603,71995,,Active
ADDR001355,CUST00710,Home Country,Pakistan,,Capital City,Market Area,"House 110, Street 39",,,,904401,Active
ADDR001356,CUST00711,UAE Residence,United Arab Emirates,Fujairah,Fujairah,Madhab,89 Madhab Street,Building 46,1992,66035,,Active
ADDR001357,CUST00711,Home Country,Philippines,,Old Town,Main Area,"House 96, Street 32",,,,350836,Active
ADDR001358,CUST00712,UAE Residence,United Arab Emirates,Abu Dhabi,Abu Dhabi,Khalifa City,15 Khalifa City Street,Building 197,578,29757,,Active
ADDR001359,CUST00712,Home Country,United Kingdom,,Capital City,Market Area,"House 318, Street 6",,,,829604,Active
ADDR001360,CUST00713,UAE Residence,United Arab Emirates,Fujairah,Fujairah,Dibba,65 Dibba Street,Building 22,1017,15168,,Active
ADDR001361,CUST00713,Home Country,India,,Capital City,Residential Zone,"House 304, Street 20",,,,687709,Active
ADDR001362,CUST00714,UAE Residence,United Arab Emirates,Dubai,Dubai,Bur Dubai,80 Bur Dubai Street,Building 135,308,82883,,Active
ADDR001363,CUST00714,Home Country,Egypt,,Capital City,Town Center,"House 347, Street 27",,,,416689,Active
ADDR001364,CUST00715,UAE Residence,United Arab Emirates,Umm Al Quwain,Umm Al Quwain,Al Raas,21 Al Raas Street,Building 49,580,85009,,Active
ADDR001365,CUST00715,Home Country,Jordan,,Capital City,Main Area,"House 263, Street 10",,,,173508,Active
ADDR001366,CUST00716,UAE Residence,United Arab Emirates,Fujairah,Fujairah,Dibba,25 Dibba Street,Building 83,1708,83608,,Active
ADDR001367,CUST00716,Home Country,Philippines,,Metro City,Main Area,"House 227, Street 10",,,,344847,Active
ADDR001368,CUST00717,UAE Residence,United Arab Emirates,Umm Al Quwain,Umm Al Quwain,Old Town,81 Old Town Street,Building 103,2104,17056,,Active
ADDR001369,CUST00717,Home Country,Jordan,,Central District,Main Area,"House 467, Street 31",,,,189208,Active
ADDR001370,CUST00718,UAE Residence,United Arab Emirates,Dubai,Dubai,Bur Dubai,89 Bur Dubai Street,Building 141,2407,22090,,Active
ADDR001371,CUST00718,Home Country,Egypt,,Capital City,Town Center,"House 149, Street 3",,,,436655,Active
ADDR001372,CUST00719,UAE Residence,United Arab Emirates,Umm Al Quwain,Umm Al Quwain,Al Salamah,15 Al Salamah Street,Building 62,944,30825,,Active
ADDR001373,CUST00719,Home Country,Bangladesh,,Capital City,Market Area,"House 140, Street 17",,,,721211,Active
ADDR001374,CUST00720,UAE Residence,United Arab Emirates,Abu Dhabi,Abu Dhabi,Corniche,4 Corniche Street,Building 127,414,43567,,Active
ADDR001375,CUST00720,Home Country,Jordan,,Old Town,Town Center,"House 177, Street 4",,,,966518,Active
ADDR001376,CUST00721,UAE Residence,United Arab Emirates,Fujairah,Fujairah,Madhab,59 Madhab Street,Building 89,729,56937,,Active
ADDR001377,CUST00721,Home Country,Jordan,,Old Town,Market Area,"House 116, Street 5",,,,965609,Active
ADDR001378,CUST00722,UAE Residence,United Arab Emirates,Ajman,Ajman,Al Rashidiya,16 Al Rashidiya Street,Building 101,207,35669,,Active
ADDR001379,CUST00722,Home Country,Egypt,,Old Town,Main Area,"House 48, Street 42",,,,994200,Active
ADDR001380,CUST00723,UAE Residence,United Arab Emirates,Fujairah,Fujairah,Fujairah City,41 Fujairah City Street,Building 198,1901,14060,,Active
ADDR001381,CUST00723,Home Country,Jordan,,Metro City,Town Center,"House 441, Street 50",,,,315769,Active
ADDR001382,CUST00724,UAE Residence,United Arab Emirates,Dubai,Dubai,Jumeirah,52 Jumeirah Street,Building 119,194,11791,,Active
ADDR001383,CUST00724,Home Country,Bangladesh,,Central District,Residential Zone,"House 207, Street 39",,,,977970,Active
ADDR001384,CUST00725,UAE Residence,United Arab Emirates,Ajman,Ajman,Ajman Corniche,88 Ajman Corniche Street,Building 155,1106,27947,,Active
ADDR001385,CUST00725,Home Country,Pakistan,,Metro City,Market Area,"House 354, Street 30",,,,162144,Active
