document_id,customer_id,document_type,document_number,issue_date,expiry_date,issued_country,residency_status,document_status,verification_status
DOC001246,CUST00623,Passport,P9968963,2024-09-27,2034-09-25,Jordan,UAE Resident,Valid,Verified
DOC001247,CUST00624,Emirates ID,784-1985-5669108-2,2021-05-15,2025-01-24,United Arab Emirates,UAE Resident,Expired,Verified
DOC001248,CUST00624,Passport,P6926386,2017-01-11,2027-01-09,United Kingdom,UAE Resident,Valid,Verified
DOC001249,CUST00625,Emirates ID,784-2020-5198933-1,2022-02-14,2026-03-06,United Arab Emirates,UAE Resident,Expired,Pending
DOC001250,CUST00625,Passport,P2449957,2022-12-15,2032-12-12,United Kingdom,UAE Resident,Valid,Rejected
DOC001251,CUST00626,Emirates ID,784-1943-3690055-9,2021-10-26,2023-08-20,United Arab Emirates,UAE Resident,Expired,Verified
DOC001252,CUST00626,Passport,P4257639,2021-12-30,2031-12-28,Pakistan,UAE Resident,Valid,Verified
DOC001253,CUST00627,Emirates ID,784-1943-7531004-7,2023-12-10,2025-02-08,United Arab Emirates,UAE Resident,Expired,Verified
DOC001254,CUST00627,Passport,P7752148,2021-09-29,2031-09-27,Egypt,UAE Resident,Valid,Verified
DOC001255,CUST00628,Emirates ID,784-1981-9110494-2,2022-02-17,2026-08-11,United Arab Emirates,UAE Resident,Valid,Pending
DOC001256,CUST00628,Passport,P4804253,2024-05-08,2034-05-06,Bangladesh,UAE Resident,Valid,Verified
DOC001257,CUST00629,Emirates ID,784-1998-8681501-7,2025-07-17,2029-08-31,United Arab Emirates,UAE Resident,Valid,Verified
DOC001258,CUST00629,Passport,P4340563,2020-02-19,2030-02-16,Philippines,UAE Resident,Valid,Verified
DOC001259,CUST00630,Emirates ID,784-1924-1062440-6,2020-05-29,2023-12-12,United Arab Emirates,UAE Resident,Expired,Verified
DOC001260,CUST00630,Passport,P7250140,2023-06-15,2033-06-12,Egypt,UAE Resident,Valid,Verified
DOC001261,CUST00631,Emirates ID,784-1940-8775925-2,2024-08-29,2025-09-13,United Arab Emirates,UAE Resident,Expired,Verified
DOC001262,CUST00631,Passport,P9732778,2017-01-28,2027-01-26,Sri Lanka,UAE Resident,Valid,Verified
DOC001263,CUST00632,Emirates ID,784-1917-8942834-8,2021-04-22,2025-08-18,United Arab Emirates,UAE Resident,Expired,Verified
DOC001264,CUST00632,Passport,P6716053,2022-03-09,2032-03-06,Pakistan,UAE Resident,Valid,Verified
DOC001265,CUST00633,Emirates ID,784-1940-5127825-5,2020-05-13,2024-12-09,United Arab Emirates,UAE Resident,Expired,Verified
DOC001266,CUST00633,Passport,P5923296,2020-10-09,2030-10-07,Jordan,UAE Resident,Valid,Verified
DOC001267,CUST00634,Emirates ID,784-2020-6036606-3,2021-03-12,2022-07-02,United Arab Emirates,UAE Resident,Expired,Verified
DOC001268,CUST00634,Passport,P7368315,2025-02-23,2035-02-21,United Kingdom,UAE Resident,Valid,Rejected
DOC001269,CUST00635,Emirates ID,784-2008-7912713-2,2023-02-23,2026-01-19,United Arab Emirates,UAE Resident,Expired,Pending
DOC001270,CUST00635,Passport,P2260164,2020-01-30,2030-01-27,Sri Lanka,UAE Resident,Valid,Verified
DOC001271,CUST00636,Emirates ID,784-1902-1438686-5,2023-05-13,2026-08-23,United Arab Emirates,UAE Resident,Valid,Verified
DOC001272,CUST00636,Passport,P2561560,2023-12-25,2033-12-22,United Kingdom,UAE Resident,Valid,Verified
DOC001273,CUST00637,Emirates ID,784-1976-2679778-6,2025-11-20,2030-04-07,United Arab Emirates,UAE Resident,Valid,Verified
DOC001274,CUST00637,Passport,P6599985,2018-12-18,2028-12-15,United Kingdom,UAE Resident,Valid,Verified
DOC001275,CUST00638,Emirates ID,784-1973-4561978-2,2021-05-21,2023-05-30,United Arab Emirates,UAE Resident,Expired,Verified
DOC001276,CUST00638,Passport,P6225910,2019-02-06,2029-02-03,Pakistan,UAE Resident,Valid,Verified
DOC001277,CUST00639,Emirates ID,784-1970-5986295-9,2020-11-22,2025-11-20,United Arab Emirates,UAE Resident,Expired,Verified
DOC001278,CUST00639,Passport,P7772119,2017-02-15,2027-02-13,Philippines,UAE Resident,Valid,Verified
DOC001279,CUST00640,Emirates ID,784-2017-8049302-2,2020-06-15,2023-03-15,United Arab Emirates,UAE Resident,Expired,Verified
DOC001280,CUST00640,Passport,P1873312,2019-01-07,2029-01-04,Philippines,UAE Resident,Valid,Verified
DOC001281,CUST00641,Emirates ID,784-1900-2792288-8,2021-01-21,2025-05-09,United Arab Emirates,UAE Resident,Expired,Verified
DOC001282,CUST00641,Passport,P7058725,2025-01-28,2035-01-26,Philippines,UAE Resident,Valid,Verified
DOC001283,CUST00642,Emirates ID,784-1920-5153632-2,2021-03-13,2023-09-05,United Arab Emirates,UAE Resident,Expired,Verified
DOC001284,CUST00642,Passport,P2742713,2018-01-28,2028-01-26,India,UAE Resident,Valid,Verified
DOC001285,CUST00643,Emirates ID,784-1927-3125026-3,2020-03-09,2023-10-28,United Arab Emirates,UAE Resident,Expired,Verified
DOC001286,CUST00643,Passport,P9551086,2025-03-21,2035-03-19,Pakistan,UAE Resident,Valid,Verified
DOC001287,CUST00644,Emirates ID,784-1987-9774066-5,2024-07-28,2025-08-07,United Arab Emirates,UAE Resident,Expired,Verified
DOC001288,CUST00644,Passport,P4146566,2024-03-08,2034-03-06,United Kingdom,UAE Resident,Valid,Verified
DOC001289,CUST00645,Emirates ID,784-1955-4540118-7,2022-09-01,2023-12-31,United Arab Emirates,UAE Resident,Expired,Verified
DOC001290,CUST00645,Passport,P5910796,2021-12-01,2031-11-29,Bangladesh,UAE Resident,Valid,Verified
DOC001291,CUST00646,Emirates ID,784-1952-5826180-5,2024-07-14,2028-11-04,United Arab Emirates,UAE Resident,Valid,Verified
DOC001292,CUST00646,Passport,P3091259,2025-08-07,2035-08-05,Nepal,UAE Resident,Valid,Verified
DOC001293,CUST00647,Emirates ID,784-1977-9349638-1,2022-11-10,2027-06-29,United Arab Emirates,UAE Resident,Valid,Pending
DOC001294,CUST00647,Passport,P4207215,2020-07-19,2030-07-17,Bangladesh,UAE Resident,Valid,Verified
DOC001295,CUST00648,Emirates ID,784-1923-3012883-4,2021-06-09,2025-09-01,United Arab Emirates,UAE Citizen,Expired,Verified
DOC001296,CUST00648,Passport,P4873115,2016-06-13,2026-06-11,United Arab Emirates,UAE Citizen,Expired,Rejected
DOC001297,CUST00649,Emirates ID,784-1987-7622282-3,2020-07-09,2021-12-03,United Arab Emirates,UAE Resident,Expired,Pending
DOC001298,CUST00649,Passport,P2889341,2019-02-06,2029-02-03,Bangladesh,UAE Resident,Valid,Verified
DOC001299,CUST00650,Emirates ID,784-2006-1230853-7,2022-05-10,2023-12-22,United Arab Emirates,UAE Resident,Expired,Verified
DOC001300,CUST00650,Passport,P8500665,2018-04-25,2028-04-22,Jordan,UAE Resident,Valid,Verified
DOC001301,CUST00651,Emirates ID,784-1941-7897563-7,2021-05-19,2024-06-12,United Arab Emirates,UAE Resident,Expired,Verified
DOC001302,CUST00651,Passport,P5614818,2023-08-18,2033-08-15,Pakistan,UAE Resident,Valid,Verified
DOC001303,CUST00652,Emirates ID,784-1918-4469217-7,2022-04-05,2026-10-26,United Arab Emirates,UAE Resident,Valid,Verified
DOC001304,CUST00652,Passport,P5072979,2025-10-03,2035-10-01,Sri Lanka,UAE Resident,Valid,Verified
DOC001305,CUST00653,Emirates ID,784-1906-5229725-1,2023-01-26,2026-07-09,United Arab Emirates,UAE Resident,Valid,Verified
DOC001306,CUST00653,Passport,P2030198,2017-10-11,2027-10-09,Jordan,UAE Resident,Valid,Verified
DOC001307,CUST00654,Emirates ID,784-1967-5849838-4,2020-09-01,2024-03-28,United Arab Emirates,UAE Resident,Expired,Verified
DOC001308,CUST00654,Passport,P5818583,2025-11-18,2035-11-16,Pakistan,UAE Resident,Valid,Verified
DOC001309,CUST00655,Emirates ID,784-1954-1230982-8,2023-02-18,2025-02-14,United Arab Emirates,UAE Resident,Expired,Verified
DOC001310,CUST00655,Passport,P2095468,2021-12-09,2031-12-07,Pakistan,UAE Resident,Valid,Verified
DOC001311,CUST00656,Emirates ID,784-1982-4763393-8,2023-11-25,2026-08-06,United Arab Emirates,UAE Citizen,Valid,Verified
DOC001312,CUST00656,Passport,P5624061,2025-09-08,2035-09-06,United Arab Emirates,UAE Citizen,Valid,Verified
DOC001313,CUST00657,Emirates ID,784-1920-9058940-4,2024-05-18,2026-11-21,United Arab Emirates,UAE Resident,Valid,Verified
DOC001314,CUST00657,Passport,P1287658,2017-06-30,2027-06-28,Jordan,UAE Resident,Valid,Verified
DOC001315,CUST00658,Emirates ID,784-1928-9551308-3,2025-06-13,2028-08-08,United Arab Emirates,UAE Resident,Valid,Verified
DOC001316,CUST00658,Passport,P7221563,2024-02-02,2034-01-30,Sri Lanka,UAE Resident,Valid,Verified
DOC001317,CUST00659,Emirates ID,784-2010-9665105-5,2021-02-08,2023-08-18,United Arab Emirates,UAE Resident,Expired,Verified
DOC001318,CUST00659,Passport,P2056423,2016-03-24,2026-03-22,India,UAE Resident,Expired,Verified
DOC001319,CUST00660,Emirates ID,784-2015-5744820-5,2021-03-14,2023-07-21,United Arab Emirates,UAE Resident,Expired,Verified
DOC001320,CUST00660,Passport,P9890570,2024-06-30,2034-06-28,United Kingdom,UAE Resident,Valid,Pending
DOC001321,CUST00661,Emirates ID,784-1900-3501420-1,2025-07-28,2029-07-14,United Arab Emirates,UAE Resident,Valid,Verified
DOC001322,CUST00661,Passport,P8041836,2023-09-25,2033-09-22,Nepal,UAE Resident,Valid,Verified
DOC001323,CUST00662,Emirates ID,784-1924-4143578-2,2020-01-06,2023-09-17,United Arab Emirates,UAE Resident,Expired,Verified
DOC001324,CUST00662,Passport,P8127778,2024-01-31,2034-01-28,Pakistan,UAE Resident,Valid,Verified
DOC001325,CUST00663,Emirates ID,784-1925-7743663-6,2023-01-18,2027-05-02,United Arab Emirates,UAE Resident,Valid,Verified
DOC001326,CUST00663,Passport,P4292843,2021-04-16,2031-04-14,United Kingdom,UAE Resident,Valid,Verified
DOC001327,CUST00664,Emirates ID,784-2009-6639627-6,2023-08-23,2024-11-23,United Arab Emirates,UAE Resident,Expired,Verified
DOC001328,CUST00664,Passport,P9933632,2018-09-14,2028-09-11,Nepal,UAE Resident,Valid,Verified
DOC001329,CUST00665,Emirates ID,784-1971-1275672-2,2022-07-21,2025-12-19,United Arab Emirates,UAE Resident,Expired,Verified
DOC001330,CUST00665,Passport,P4880644,2017-07-15,2027-07-13,Philippines,UAE Resident,Valid,Verified
DOC001331,CUST00666,Emirates ID,784-1959-7918250-9,2020-06-28,2022-08-21,United Arab Emirates,UAE Resident,Expired,Rejected
DOC001332,CUST00666,Passport,P2721596,2016-10-24,2026-10-22,Sri Lanka,UAE Resident,Valid,Verified
DOC001333,CUST00667,Emirates ID,784-1928-4599278-4,2024-12-12,2026-09-15,United Arab Emirates,UAE Resident,Valid,Verified
DOC001334,CUST00667,Passport,P5302626,2016-05-29,2026-05-27,Jordan,UAE Resident,Expired,Verified
DOC001335,CUST00668,Emirates ID,784-1935-8547010-4,2024-08-02,2026-04-05,United Arab Emirates,UAE Resident,Expired,Verified
DOC001336,CUST00668,Passport,P2992782,2018-08-27,2028-08-24,Bangladesh,UAE Resident,Valid,Verified
DOC001337,CUST00669,Emirates ID,784-1968-5046832-1,2022-10-22,2027-02-28,United Arab Emirates,UAE Resident,Valid,Verified
DOC001338,CUST00669,Passport,P3802428,2019-02-08,2029-02-05,Bangladesh,UAE Resident,Valid,Verified
DOC001339,CUST00670,Emirates ID,784-2004-4629894-7,2020-01-27,2023-10-25,United Arab Emirates,UAE Resident,Expired,Pending
DOC001340,CUST00670,Passport,P2488309,2017-02-13,2027-02-11,Jordan,UAE Resident,Valid,Verified
DOC001341,CUST00671,Emirates ID,784-1935-1001558-7,2022-07-28,2026-10-18,United Arab Emirates,UAE Resident,Valid,Verified
DOC001342,CUST00671,Passport,P8589271,2020-01-01,2029-12-29,Egypt,UAE Resident,Valid,Verified
DOC001343,CUST00672,Emirates ID,784-1994-2635966-1,2021-11-03,2022-12-28,United Arab Emirates,UAE Resident,Expired,Verified
DOC001344,CUST00672,Passport,P3886825,2018-02-27,2028-02-25,Bangladesh,UAE Resident,Valid,Verified
DOC001345,CUST00673,Emirates ID,784-1993-4009691-4,2022-08-17,2023-11-17,United Arab Emirates,UAE Resident,Expired,Verified
DOC001346,CUST00673,Passport,P3225131,2018-03-20,2028-03-17,Sri Lanka,UAE Resident,Valid,Verified
DOC001347,CUST00674,Emirates ID,784-1957-4785362-3,2020-09-07,2025-05-24,United Arab Emirates,UAE Resident,Expired,Verified
DOC001348,CUST00674,Passport,P4425296,2024-02-20,2034-02-17,India,UAE Resident,Valid,Verified
DOC001349,CUST00675,Emirates ID,784-1955-3582508-2,2023-05-12,2028-03-17,United Arab Emirates,UAE Resident,Valid,Verified
DOC001350,CUST00675,Passport,P8947871,2017-10-13,2027-10-11,Bangladesh,UAE Resident,Valid,Verified
DOC001351,CUST00676,Emirates ID,784-1904-9942753-3,2021-12-02,2025-01-07,United Arab Emirates,UAE Resident,Expired,Verified
DOC001352,CUST00676,Passport,P2820737,2020-09-17,2030-09-15,Nepal,UAE Resident,Valid,Verified
DOC001353,CUST00677,Emirates ID,784-1909-3579324-7,2021-10-07,2023-12-14,United Arab Emirates,UAE Resident,Expired,Verified
DOC001354,CUST00677,Passport,P3788191,2018-07-28,2028-07-25,Sri Lanka,UAE Resident,Valid,Verified
DOC001355,CUST00678,Emirates ID,784-2013-9906450-6,2025-10-31,2029-12-10,United Arab Emirates,UAE Resident,Valid,Pending
DOC001356,CUST00678,Passport,P9939702,2017-10-06,2027-10-04,Jordan,UAE Resident,Valid,Verified
DOC001357,CUST00679,Emirates ID,784-1954-3887946-8,2022-06-02,2025-12-07,United Arab Emirates,UAE Resident,Expired,Verified
DOC001358,CUST00679,Passport,P4592792,2018-12-01,2028-11-28,India,UAE Resident,Valid,Pending
DOC001359,CUST00680,Emirates ID,784-1951-5958241-7,2020-03-23,2022-04-28,United Arab Emirates,UAE Resident,Expired,Verified
DOC001360,CUST00680,Passport,P2527141,2021-03-19,2031-03-17,Egypt,UAE Resident,Valid,Verified
DOC001361,CUST00681,Emirates ID,784-1916-1902483-4,2021-04-17,2026-03-09,United Arab Emirates,UAE Resident,Expired,Verified
DOC001362,CUST00681,Passport,P2898591,2021-12-25,2031-12-23,Nepal,UAE Resident,Valid,Verified
DOC001363,CUST00682,Emirates ID,784-1974-3268584-1,2024-06-04,2029-01-24,United Arab Emirates,UAE Resident,Valid,Verified
DOC001364,CUST00682,Passport,P4888965,2022-01-16,2032-01-14,Pakistan,UAE Resident,Valid,Verified
DOC001365,CUST00683,Emirates ID,784-1965-2244415-4,2022-09-12,2023-12-24,United Arab Emirates,UAE Resident,Expired,Verified
DOC001366,CUST00683,Passport,P6689354,2016-12-08,2026-12-06,Philippines,UAE Resident,Valid,Verified
DOC001367,CUST00684,Emirates ID,784-1933-6571308-9,2021-01-18,2023-07-03,United Arab Emirates,UAE Resident,Expired,Verified
DOC001368,CUST00684,Passport,P1738508,2017-12-31,2027-12-29,Bangladesh,UAE Resident,Valid,Verified
DOC001369,CUST00685,Emirates ID,784-2002-4699507-2,2022-04-20,2024-01-31,United Arab Emirates,UAE Resident,Expired,Verified
DOC001370,CUST00685,Passport,P8421362,2023-01-03,2032-12-31,Sri Lanka,UAE Resident,Valid,Verified
DOC001371,CUST00686,Emirates ID,784-1958-3762110-5,2020-11-24,2023-09-14,United Arab Emirates,UAE Resident,Expired,Rejected
DOC001372,CUST00686,Passport,P1502647,2019-10-15,2029-10-12,Egypt,UAE Resident,Valid,Verified
DOC001373,CUST00687,Emirates ID,784-1999-1406129-1,2020-02-17,2021-04-12,United Arab Emirates,UAE Resident,Expired,Verified
DOC001374,CUST00687,Passport,P2360014,2017-11-06,2027-11-04,Philippines,UAE Resident,Valid,Verified
DOC001375,CUST00688,Emirates ID,784-2003-2648539-8,2022-02-18,2025-10-29,United Arab Emirates,UAE Resident,Expired,Verified
DOC001376,CUST00688,Passport,P7233398,2022-01-16,2032-01-14,India,UAE Resident,Valid,Verified
DOC001377,CUST00689,Emirates ID,784-1945-6248651-7,2020-04-15,2022-02-15,United Arab Emirates,UAE Resident,Expired,Verified
DOC001378,CUST00689,Passport,P9456053,2024-11-29,2034-11-27,Egypt,UAE Resident,Valid,Verified
DOC001379,CUST00690,Emirates ID,784-1920-2426741-9,2023-04-11,2025-09-26,United Arab Emirates,UAE Resident,Expired,Verified
DOC001380,CUST00690,Passport,P8999013,2022-09-25,2032-09-22,Philippines,UAE Resident,Valid,Verified
DOC001381,CUST00691,Emirates ID,784-1919-3948175-5,2025-11-09,2027-04-14,United Arab Emirates,UAE Resident,Valid,Verified
DOC001382,CUST00691,Passport,P1712357,2024-11-02,2034-10-31,Jordan,UAE Resident,Valid,Verified
DOC001383,CUST00692,Emirates ID,784-1964-8292886-8,2025-04-04,2026-06-25,United Arab Emirates,UAE Resident,Valid,Verified
DOC001384,CUST00692,Passport,P1819619,2022-09-20,2032-09-17,India,UAE Resident,Valid,Verified
DOC001385,CUST00693,Emirates ID,784-1948-6794047-6,2022-12-06,2025-04-22,United Arab Emirates,UAE Resident,Expired,Verified
DOC001386,CUST00693,Passport,P9655209,2024-02-13,2034-02-10,Sri Lanka,UAE Resident,Valid,Verified
DOC001387,CUST00694,Emirates ID,784-1948-3062630-4,2021-09-06,2024-12-13,United Arab Emirates,UAE Resident,Expired,Verified
DOC001388,CUST00694,Passport,P5519937,2024-12-11,2034-12-09,Jordan,UAE Resident,Valid,Verified
DOC001389,CUST00695,Emirates ID,784-1984-1822048-6,2023-08-10,2026-09-04,United Arab Emirates,UAE Resident,Valid,Verified
DOC001390,CUST00695,Passport,P7296917,2017-11-28,2027-11-26,India,UAE Resident,Valid,Verified
DOC001391,CUST00696,Emirates ID,784-1960-1889808-7,2020-06-10,2024-12-11,United Arab Emirates,UAE Resident,Expired,Verified
DOC001392,CUST00696,Passport,P8717916,2020-08-07,2030-08-05,Egypt,UAE Resident,Valid,Verified
DOC001393,CUST00697,Emirates ID,784-1999-9821826-3,2020-03-10,2024-09-08,United Arab Emirates,UAE Resident,Expired,Verified
DOC001394,CUST00697,Passport,P5493117,2016-09-05,2026-09-03,Bangladesh,UAE Resident,Valid,Verified
DOC001395,CUST00698,Emirates ID,784-1932-9868030-2,2021-05-16,2024-07-26,United Arab Emirates,UAE Resident,Expired,Pending
DOC001396,CUST00698,Passport,P1083411,2021-12-07,2031-12-05,Jordan,UAE Resident,Valid,Verified
DOC001397,CUST00699,Emirates ID,784-1922-8946390-8,2022-11-25,2027-07-05,United Arab Emirates,UAE Resident,Valid,Pending
DOC001398,CUST00699,Passport,P9651395,2018-10-16,2028-10-13,Bangladesh,UAE Resident,Valid,Verified
DOC001399,CUST00700,Emirates ID,784-1982-2076525-7,2022-02-07,2026-01-24,United Arab Emirates,UAE Resident,Expired,Verified
DOC001400,CUST00700,Passport,P2099420,2017-09-26,2027-09-24,Egypt,UAE Resident,Valid,Verified
DOC001401,CUST00701,Emirates ID,784-1986-5951813-3,2024-06-26,2028-12-14,United Arab Emirates,UAE Resident,Valid,Verified
DOC001402,CUST00701,Passport,P6158936,2023-03-27,2033-03-24,United Kingdom,UAE Resident,Valid,Verified
DOC001403,CUST00702,Emirates ID,784-1931-8043070-3,2021-10-11,2022-11-22,United Arab Emirates,UAE Resident,Expired,Verified
DOC001404,CUST00702,Passport,P9863756,2024-02-18,2034-02-15,Nepal,UAE Resident,Valid,Verified
DOC001405,CUST00703,Emirates ID,784-1999-5225340-2,2021-03-02,2023-11-26,United Arab Emirates,UAE Resident,Expired,Verified
DOC001406,CUST00703,Passport,P7546202,2016-06-16,2026-06-14,Nepal,UAE Resident,Expired,Verified
DOC001407,CUST00704,Emirates ID,784-1945-7269057-5,2024-05-15,2026-03-31,United Arab Emirates,UAE Resident,Expired,Verified
DOC001408,CUST00704,Passport,P4130445,2016-06-22,2026-06-20,Pakistan,UAE Resident,Expired,Verified
DOC001409,CUST00705,Emirates ID,784-1947-6703091-9,2022-07-27,2027-05-10,United Arab Emirates,UAE Resident,Valid,Verified
DOC001410,CUST00705,Passport,P4215723,2019-04-18,2029-04-15,Egypt,UAE Resident,Valid,Pending
DOC001411,CUST00706,Emirates ID,784-1910-8882473-7,2020-04-05,2025-01-03,United Arab Emirates,UAE Resident,Expired,Verified
DOC001412,CUST00706,Passport,P5694057,2024-11-18,2034-11-16,Jordan,UAE Resident,Valid,Verified
DOC001413,CUST00707,Emirates ID,784-2004-9897879-9,2025-10-02,2029-12-24,United Arab Emirates,UAE Resident,Valid,Pending
DOC001414,CUST00707,Passport,P4789409,2016-04-02,2026-03-31,Pakistan,UAE Resident,Expired,Verified
DOC001415,CUST00708,Emirates ID,784-1971-9404879-9,2024-02-17,2026-06-25,United Arab Emirates,UAE Resident,Valid,Verified
DOC001416,CUST00708,Passport,P6562506,2019-02-02,2029-01-30,Pakistan,UAE Resident,Valid,Verified
DOC001417,CUST00709,Emirates ID,784-1978-2032303-6,2021-07-03,2025-02-10,United Arab Emirates,UAE Resident,Expired,Verified
DOC001418,CUST00709,Passport,P1965082,2023-09-14,2033-09-11,Bangladesh,UAE Resident,Valid,Rejected
DOC001419,CUST00710,Emirates ID,784-1926-4626117-4,2023-04-08,2025-08-09,United Arab Emirates,UAE Resident,Expired,Pending
DOC001420,CUST00710,Passport,P6956976,2025-03-28,2035-03-26,Pakistan,UAE Resident,Valid,Verified
DOC001421,CUST00711,Emirates ID,784-1975-6286061-2,2025-11-25,2028-05-05,United Arab Emirates,UAE Resident,Valid,Verified
DOC001422,CUST00711,Passport,P3372568,2018-06-27,2028-06-24,Philippines,UAE Resident,Valid,Verified
DOC001423,CUST00712,Emirates ID,784-1991-8629336-9,2021-01-03,2022-07-15,United Arab Emirates,UAE Resident,Expired,Verified
DOC001424,CUST00712,Passport,P3076663,2025-11-07,2035-11-05,United Kingdom,UAE Resident,Valid,Verified
DOC001425,CUST00713,Emirates ID,784-1975-2533751-4,2022-03-24,2024-07-29,United Arab Emirates,UAE Resident,Expired,Verified
DOC001426,CUST00713,Passport,P7794680,2017-07-05,2027-07-03,India,UAE Resident,Valid,Verified
DOC001427,CUST00714,Emirates ID,784-2012-7822403-1,2022-07-13,2023-10-01,United Arab Emirates,UAE Resident,Expired,Verified
DOC001428,CUST00714,Passport,P9470588,2016-12-09,2026-12-07,Egypt,UAE Resident,Valid,Verified
DOC001429,CUST00715,Emirates ID,784-1912-8746260-9,2023-09-03,2026-11-08,United Arab Emirates,UAE Resident,Valid,Verified
